0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.420,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.673,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.708,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.750,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.877,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.906,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.925,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.942,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.960,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.976,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.992,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.009,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.025,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.042,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.059,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.075,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.092,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.109,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.125,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.142,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.159,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.192,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.209,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.228,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.245,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.259,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.276,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.292,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.309,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.325,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.342,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.358,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.376,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.392,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.409,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.426,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.442,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
