0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.023,2,-3,-3,17,0,-2,16,3,-4,0,8,0,0,0,0,0,9,
0.040,3,-1,-1,15,0,0,10,3,-3,0,7,0,0,0,0,0,6,
0.057,4,0,-1,13,0,3,8,7,-2,0,5,0,0,0,0,0,7,
0.073,5,0,-5,16,0,3,8,0,2,0,3,0,0,0,0,0,6,
0.090,6,-5,5,13,-1,1,10,-3,5,0,5,0,0,0,0,0,7,
0.107,7,0,2,13,0,0,8,2,-3,0,5,0,0,0,0,0,6,
0.123,8,-1,3,10,0,-1,5,4,0,0,6,0,0,0,0,0,6,
0.140,9,-2,4,5,0,-4,1,4,2,1,5,0,0,0,0,0,7,
0.157,10,-3,3,2,1,-2,-1,11,1,1,4,0,0,0,0,0,6,
0.173,11,-1,3,4,0,-2,0,11,2,2,7,0,0,0,0,0,7,
0.190,12,0,0,1,2,0,2,8,0,3,4,0,0,0,0,0,6,
0.207,13,0,0,4,0,2,-1,8,0,1,4,0,0,0,0,0,6,
0.223,14,-1,2,6,0,4,0,6,3,3,9,0,0,0,0,0,7,
0.240,15,0,2,8,1,3,0,2,0,4,6,0,0,0,0,0,6,
0.257,16,1,0,9,3,5,1,8,0,7,6,0,0,0,0,0,7,
0.273,17,0,-3,10,2,3,-1,10,1,6,6,0,0,0,0,0,6,
0.290,18,0,0,11,2,1,0,7,4,6,6,0,0,0,0,0,6,
0.307,19,1,-3,12,0,0,1,2,3,5,10,0,0,0,0,0,7,
0.323,20,0,0,15,4,0,0,-1,0,3,10,0,0,0,0,0,6,
0.340,21,4,-4,13,1,0,1,3,1,3,5,0,0,0,0,0,6,
0.356,22,6,-1,17,0,0,2,7,0,8,7,0,0,0,0,0,7,
0.373,23,7,-5,12,0,-1,5,2,1,8,8,0,0,0,0,0,6,
0.390,24,11,-2,19,-5,0,8,-3,0,10,6,0,0,0,0,0,7,
0.406,25,8,-2,20,-4,2,2,0,0,1,5,0,0,0,0,0,6,
0.423,26,9,-2,12,-8,1,0,9,0,4,6,0,0,0,0,0,7,
0.440,27,6,-4,20,-5,-3,1,5,0,4,5,0,0,0,0,0,6,
0.456,28,4,-4,15,-7,0,0,6,1,7,5,0,0,0,0,0,6,
0.473,29,4,-1,13,-7,-2,0,4,2,7,7,0,0,0,0,0,7,
0.490,30,1,-4,11,-5,0,0,10,0,6,2,0,0,0,0,0,6,
0.506,31,1,-1,12,-5,0,1,5,1,5,3,0,0,0,0,0,6,
0.523,32,0,-3,20,-5,4,0,2,6,9,4,0,0,0,0,0,7,
0.540,33,-2,-4,16,-2,1,0,3,6,6,0,0,0,0,0,0,6,
0.556,34,-1,-10,20,-1,0,1,5,6,5,1,0,0,0,0,0,7,
0.573,35,-2,-6,16,-5,-1,0,5,8,1,2,0,0,0,0,0,6,
0.590,36,-1,-4,16,-3,-2,0,2,2,3,2,0,0,0,0,0,6,
0.606,37,-1,-10,20,-2,0,0,5,0,3,0,0,0,0,0,0,7,
0.623,38,0,-6,16,0,0,0,9,4,4,1,0,0,0,0,0,6,
0.640,39,0,-9,20,0,0,0,4,8,6,2,0,0,0,0,0,7,
0.656,40,0,-6,16,0,7,0,2,0,7,7,0,0,0,0,0,6,
0.673,41,0,-9,20,3,6,2,1,0,5,3,0,0,0,0,0,6,
0.690,42,3,-11,16,4,7,7,4,0,1,2,0,0,0,0,0,7,
0.706,43,2,-14,20,3,6,5,7,2,-1,4,0,0,0,0,0,6,
0.723,44,3,-12,16,5,5,7,1,0,2,4,0,0,0,0,0,7,
0.740,45,4,-14,20,4,2,7,2,2,4,4,0,0,0,0,0,6,
0.756,46,3,-15,16,3,1,7,2,0,2,4,0,0,0,0,0,6,
0.773,47,5,-15,20,5,0,7,6,0,9,6,0,0,0,0,0,7,
0.790,48,2,-11,16,3,0,5,3,0,11,5,0,0,0,0,0,6,
0.806,49,3,-13,16,1,0,6,7,0,10,4,0,0,0,0,0,6,
0.823,50,3,-14,20,0,0,7,7,0,6,6,0,0,0,0,0,7,
0.840,51,3,-9,16,0,2,7,8,0,-1,4,0,0,0,0,0,6,
0.856,52,3,-7,20,0,1,4,7,0,0,5,0,0,0,0,0,7,
0.873,53,2,-7,16,0,2,0,3,0,4,3,0,0,0,0,0,6,
0.890,54,3,-10,16,0,3,-1,5,0,5,2,0,0,0,0,0,6,
0.906,55,5,-6,20,0,5,2,7,0,4,2,0,0,0,0,0,7,
0.923,56,4,-1,14,0,3,0,2,0,0,0,0,0,0,0,0,6,
0.940,57,4,-4,17,2,2,-3,-3,1,-4,0,0,0,0,0,0,7,
0.956,58,3,-1,15,-1,0,-6,1,1,2,0,0,0,0,0,0,6,
0.973,59,1,-1,16,-2,0,-2,5,2,4,1,0,0,0,0,0,6,
0.990,60,0,-2,11,-4,0,2,7,1,7,0,0,0,0,0,0,7,
1.006,61,-2,2,19,-9,0,-1,12,5,1,0,0,0,0,0,0,10,
1.040,62,-1,0,21,-6,2,-6,12,3,-4,-1,0,0,0,0,0,9,
1.056,63,0,-2,15,-8,2,-3,7,1,-2,-1,0,0,0,0,0,6,
1.073,64,1,-1,14,-4,5,-10,7,1,0,-2,0,0,0,0,0,7,
1.090,65,-1,-2,11,-4,5,-4,10,0,0,1,0,0,0,0,0,6,
1.106,66,-3,-2,11,-2,4,-1,5,0,0,0,0,0,0,0,0,6,
1.123,67,-3,-5,12,-1,5,0,0,0,1,-2,0,0,0,0,0,7,
1.140,68,-6,-1,7,1,3,-11,-4,0,0,0,0,0,0,0,0,6,
1.156,69,-6,-4,8,3,0,-20,1,-1,-2,-1,0,0,0,0,0,7,
1.173,70,-7,2,5,2,1,-14,3,-5,-1,0,0,0,0,0,0,6,
1.190,71,-8,2,3,4,0,-9,-3,-5,-1,-3,0,0,0,0,0,6,
1.206,72,-9,-4,-2,3,2,-6,4,-6,-3,-1,0,0,0,0,0,7,
1.223,73,-7,-2,-3,2,2,-4,5,-5,-6,-1,0,0,0,0,0,6,
1.240,74,-5,-2,-1,3,2,-2,-1,-2,-6,0,0,0,0,0,0,7,
1.256,75,-5,2,3,1,0,-1,0,-5,-1,0,0,0,0,0,0,6,
1.273,76,-4,0,4,0,-1,-1,0,-6,0,0,0,0,0,0,0,6,
1.290,77,-1,2,8,-2,0,0,0,-3,-1,0,0,0,0,0,0,7,
1.306,78,-3,2,8,-2,0,1,-1,-3,0,0,0,0,0,0,0,6,
1.323,79,0,0,8,-2,0,0,2,-4,-1,0,0,0,0,0,0,6,
1.340,80,-2,2,10,-2,0,0,1,-4,0,0,0,0,0,0,0,7,
1.356,81,0,0,8,-1,0,1,-1,-4,1,0,0,0,0,0,0,6,
1.373,82,0,2,10,-1,0,0,-1,-6,0,0,0,0,0,0,0,7,
1.390,83,-2,0,8,-1,0,-1,-2,-5,0,0,0,0,0,0,0,6,
1.406,84,-1,2,8,-1,1,-1,-2,-1,0,0,0,0,0,0,0,6,
1.423,85,-1,0,11,0,1,-1,-2,0,0,-1,0,0,0,0,0,7,
1.440,86,-5,0,7,1,-1,0,0,-3,0,0,0,0,0,0,0,6,
1.456,87,-4,1,6,2,0,0,2,-7,-2,0,0,0,0,0,0,7,
1.473,88,-3,0,3,1,0,1,1,-7,-1,0,0,0,0,0,0,6,
1.490,89,-3,0,4,1,0,1,1,-8,0,0,0,0,0,0,0,6,
1.506,90,-3,-1,5,2,0,-4,3,-7,0,0,0,0,0,0,0,7,
1.523,91,-3,-1,4,1,0,-5,0,-3,0,0,0,0,0,0,0,6,
1.540,92,-3,-1,5,0,0,-1,-1,-9,-1,0,0,0,0,0,0,6,
1.556,93,-4,-2,1,0,0,1,-2,-7,0,0,0,0,0,0,0,7,
1.573,94,-4,-2,4,0,0,1,0,-1,0,0,0,0,0,0,0,6,
1.590,95,-4,-2,3,0,0,0,1,0,0,0,0,0,0,0,0,7,
1.606,96,-4,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,
1.623,97,-4,-1,1,-1,0,0,-1,1,1,0,0,0,0,0,0,6,
1.640,98,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
1.656,99,-3,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,6,
1.673,100,-3,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,7,
1.690,101,-4,0,-1,0,0,-2,1,0,0,0,0,0,0,0,0,6,
1.706,102,-5,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,6,
1.723,103,-6,0,-1,0,0,2,-1,0,0,0,0,0,0,0,0,7,
1.740,104,-7,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,6,
1.756,105,-6,0,-1,0,0,1,1,0,-1,0,0,0,0,0,0,7,
1.773,106,-5,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,6,
1.790,107,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1.806,108,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,
1.823,109,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,
1.840,110,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1.856,111,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,
1.873,112,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,
1.890,113,-1,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,7,
1.906,114,-2,0,-1,0,0,3,0,0,0,0,0,0,0,0,0,6,
1.923,115,-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,
1.939,116,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
1.956,117,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
1.973,118,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,
1.989,119,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
