S,S_t,S_c,S_ct
98.3480693276777,-92.2022909936143,101.659972362607,-100.306803704496
119.009254056658,-121.87476760698,121.315080371711,-134.500339600823
87.037509859515,-80.6994035848123,93.8804382129275,-82.4036539501395
87.3397052120187,-90.7400366165982,91.4569319729687,-92.0974012980036
43.7300391968348,-44.7452716189039,50.6370604223361,-35.9607905706883
53.9505864914074,-49.5096162208736,54.9948093674982,-49.5626435775234
23.6118374048314,-19.3808146576711,20.6926774305868,-19.2706142722681
50.0236309795916,-43.8039892423811,54.3938348039836,-43.1080669260979
24.381377789012,-23.5066004901302,19.3823007229655,-11.8807918077663
