S,S_t,S_c,S_ct
-23.4408608186323,-30.4098004004563,20.2439875039879,24.6916878235589
15.5838405409232,27.710903085062,-15.2018519119169,-10.7732414978952
-2.39639280410446,5.04670802453788,-18.7608047225346,-4.409634819284
-16.8311048588859,-9.79512198601586,15.4813418464566,15.6081315884036
-2.64837193663498,-1.55495091938175,-6.00063174794653,2.40125101360055
1.77120411290415,7.37298067158212,6.23682360479495,-2.66352859767268
2.05865007993632,7.82552288614286,0.39762825322328,-11.3385437074503
0.245158587434044,11.7872307898874,-7.68312876581247,-4.58933141523347
0.887410072456699,0.342179888841244,4.32859988488922,4.73309726530393
