S,S_t,S_c,S_ct
-10.491141466489,-11.3413281283046,7.21849913550744,-2.85209285483767
-13.7749672052125,-10.9824683868602,7.60361226003275,6.83039341255346
-6.21947979689391,-2.06376739393886,1.16494148175645,2.21501964958379
-8.27709345880439,-1.76774049531047,1.93345306863199,-1.47263541079159
-5.3335043251237,-10.8792743016226,9.01043732446882,5.31107559128342
-6.26514696615715,-9.13340527494553,5.10221544950595,6.50190370893325
-6.68522014725237,-3.98418903004017,10.0964262337831,0.714318736241708
-6.60392610835113,9.25471762383318,1.76979808992058,0.790106804380706
