stimulus id,S+S_t,S-S_c,S+S_ct,S_t+S_c,S_t-S_ct,S_c+S_ct
15,-1.4504038704290598,-3.70179994197309,-3.9374011249190497,2.2513960715440304,2.48699725448999,-0.23560118294595966
16,6.145778334063408,-3.311903034929287,-1.958734376818299,9.457681368992695,8.104512710881707,1.353168658110988
16,-2.8655135503220066,-2.305826315053011,-15.491085544165003,-0.5596872352689957,12.625571993842996,-13.185259229111992
16,6.338106274702696,-6.842928353412503,4.633855909375498,13.1810346281152,1.7042503653271979,11.476784262788001
16,-3.4003314045795037,-4.117226760950004,-4.757696085984904,0.7168953563705003,1.3573646814054001,-0.6404693250348998
16,-1.0152324220690971,-6.907021225501296,7.769248626146499,5.891788803432199,-8.784481048215596,14.676269851647795
16,4.440970270533796,-1.0442228760907994,4.387942913883997,5.485193146624596,0.05302735664979963,5.432165789974796
16,4.231022747160303,2.9191599742446,4.3412231325633,1.3118627729157026,-0.11020038540299737,1.4220631583187
16,6.219641737210502,-4.370203824392,6.9155640534937035,10.589845561602502,-0.6959223162832018,11.285767877885704
16,0.8747772988817992,4.9990770660465,12.500585981245699,-4.1242997671647,-11.6258086823639,7.501508915199199
17,-53.8506612190886,-43.6848483226202,1.2508270049266024,-10.165812896468402,-55.1014882240152,44.935675327546804
17,43.2947436259852,30.785692452840102,4.810599043028001,12.5090511731451,38.4841445829572,-25.9750934098121
17,2.65031522043342,16.364411918430143,-6.80602762338846,-13.714096697996721,9.45634284382188,-23.170439541818602
17,-26.62622684490176,-32.3124467053425,-1.222973270482301,5.68621986044074,-25.40325357441946,31.0894734348602
17,-4.2033228560167295,3.35225981131155,-0.24712092303443,-7.55558266732828,-3.9562019329822995,-3.59938073434598
17,9.14418478448627,-4.4656194918908,-0.8923244847685301,13.60980427637707,10.0365092692548,3.57329500712227
17,9.88417296607918,1.6610218267130399,-9.279893627513982,8.22315113936614,19.164066593593162,-10.94091545422702
17,12.032389377321444,7.928287353246514,-4.344172827799427,4.104102024074929,16.37656220512087,-12.27246018104594
17,1.229589961297943,-3.4411898124325213,5.620507337760629,4.670779773730464,-4.390917376462686,9.061697150193151
18,6.5349966889125,19.94656982381746,-18.16316874730784,-13.411573134904959,24.69816543622034,-38.1097385711253
18,-27.5903813859551,-23.76146454177033,-4.731896049191301,-3.8289168441847705,-22.8584853367638,19.02956849257903
18,-5.557124850458409,-2.80834991757092,2.9568396619337505,-2.74877493288749,-8.51396451239216,5.76518957950467
18,0.07729316049268942,9.16635536641019,5.9710252477233094,-9.0890622059175,-5.89373208723062,-3.19533011868688
18,3.28670256081726,2.54890247867779,1.917278088780305,0.7378000821394699,1.3694244720369548,-0.631624389897485
18,-3.9999401072985643,5.225182447392556,-6.105230903577534,-9.22512255469112,2.10529079627897,-11.33041335097009
18,12.758723132460041,3.29205230680354,1.1216634084571693,9.4666708256565,11.63705972400287,-2.1703888983463706
18,8.80808432564581,10.1522813541367,-1.9921088038715506,-1.34419702849089,10.80019312951736,-12.14439015800825
18,-1.5432683544287928,3.8737905058969675,-8.533736472451153,-5.41705886032576,6.99046811802236,-12.40752697834812
19,12.400791213770262,30.3266783411584,26.72564391040354,-17.92588712738814,-14.324852696633279,-3.6010344307548596
19,1.1347739059659006,21.8781824883815,13.776567556575861,-20.7434085824156,-12.64179365060996,-8.10161493180564
19,6.388670276660569,19.12304044328385,25.319735237641098,-12.734370166623279,-18.931064960980528,6.19669479435725
19,9.88576474413176,10.695886419046259,9.945616932533488,-0.8101216749144979,-0.0598521884017269,-0.750269486512771
19,13.60527852082491,18.80669003493013,13.66659102984575,-5.20141151410522,-0.061312509020839956,-5.14009900508438
19,-5.713093710527905,3.780997107989535,-1.877395983634365,-9.494090818517439,-3.8356977268935397,-5.6583930916239
19,4.87085681825491,7.925560108390154,8.953380427270499,-3.054703290135244,-4.08252360901559,1.0278203188803459
19,0.46689454713346024,10.664783074233,10.6236243526926,-10.19788852709954,-10.15672980555914,-0.04115872154040012
1,-18.196909488553196,-28.8991563516789,-8.41944852294077,10.702246863125705,-9.777460965612425,20.47970782873813
1,-30.480406378466128,-38.205348134008304,1.3658808368750996,7.72494175554217,-31.846287215341228,39.571228970883396
1,-13.49448657697155,-14.393125781494899,14.17429297398903,0.8986392045233504,-27.66877955096058,28.567418755483928
1,-18.76337671579728,-27.7060448755659,-5.941780731737061,8.94266815976862,-12.82159598406022,21.76426414382884
1,-42.247637539261305,-44.7094542312464,-13.094570202334602,2.4618166919850992,-29.1530673369267,31.6148840289118
1,23.116656304926657,28.1526886522444,1.1379869923641,-5.036032347317741,21.97866931256256,-27.014701659880302
1,5.072051684075814,-3.335690459159596,4.093073888518794,8.40774214323541,0.9789777955570198,7.42876434767839
1,3.6612276464114,1.63151915881041,-9.71058914078389,2.02970848760099,13.37181678719529,-11.342108299594301
1,-3.6462481671317897,-0.3237272660669799,6.99117398728443,-3.32252090106481,-10.63742215441622,7.31490125335141
1,16.52957198949523,8.268266758963069,-5.98341939747887,8.26130523053216,22.5129913869741,-14.25168615644194
20,-3.8832954498875503,0.4824392547636398,-12.83595627977661,-4.3657347046511905,8.95266082988906,-13.318395534540251
20,3.69418726377702,15.32286895787439,-1.98474051946914,-11.62868169409737,5.67892778324616,-17.30760947734353
20,2.7153914129285797,1.8853044021653496,-19.24174841084554,0.8300870107632301,21.95713982377412,-21.12705281301089
20,0.015417670724300336,-21.880141966211617,-27.752764656886697,21.89555963693592,27.768182327611,-5.87262269067508
20,-4.84890745378971,-22.25089955797099,-24.9178374756018,17.401992104181282,20.06893002181209,-2.6669379176308095
20,4.955899198215091,-17.00946751116911,-19.440214062679807,21.9653667093842,24.3961132608949,-2.4307465515106994
20,-8.051076656441909,-29.844333724485498,-19.86292139099961,21.793257068043587,11.8118447345577,9.981412333485888
20,-11.30967297316296,-25.9040356109915,-32.829448063310195,14.59436263782854,21.519775090147238,-6.925412452318698
21,-15.110127011450492,17.308200083203808,16.868694064124305,-32.4183270946543,-31.9788210755748,-0.43950601907950215
21,-3.160030940042301,-19.20219687000679,-1.7783904525979999,16.04216592996449,-1.381640487444301,17.42380641740879
21,-9.2072310074841,6.842721393935411,22.432715666886942,-16.04995240141951,-31.63994667437104,15.589994272951529
21,-15.589508452001919,9.185254753940049,14.824583366842651,-24.77476320594197,-30.41409181884457,5.639328612902602
21,-5.557386812735102,-7.943739317214352,-7.822365049970381,2.38635250447925,2.2649782372352796,0.12137426724397038
21,-0.6261422338876805,5.8709032655494795,-1.6891184716320904,-6.49704549943716,1.0629762377444099,-7.56002173718157
21,1.519705085782666,-0.42946571945432,-2.111817943625484,1.9491708052369858,3.6315230294081497,-1.682352224171164
21,1.31039759304028,7.57589188820213,-5.3295205933369,-6.26549429516185,6.63991818637718,-12.905412481539031
21,-0.49687099473732,0.3653373541059399,7.763152049523949,-0.8622083488432599,-8.26002304426127,7.39781469541801
21,20.66191955564905,26.793673132200297,17.26788837546745,-6.131753576551249,3.3940311801816,-9.525784756732849
21,3.273250523120542,4.272957192127342,9.373202685312123,-0.9997066690068004,-6.099952162191581,5.10024549318478
22,13.692377643778968,9.33050569197222,26.2196042359801,4.361871951806749,-12.527226592201131,16.88909854400788
22,2.9256137585451554,0.3523059215752502,9.63981169655655,2.573307836969905,-6.714197938011395,9.2875057749813
22,-6.911288829137069,11.258757618673052,10.718029375857352,-18.17004644781012,-17.62931820499442,-0.5407282428156996
22,-4.826615654775909,-4.49813996522161,-1.0766411426897902,-0.32847568955429907,-3.749974512086119,3.42149882253182
22,-2.544328855473258,-18.721943809516386,-1.7781094385192782,16.17761495404313,-0.76621941695398,16.94383437099711
22,3.8086570389222,-1.96875605763691,-4.2431125443798,5.77741309655911,8.051769583301999,-2.2743564867428896
22,2.047554310483289,7.963428401934898,0.6318911151247208,-5.9158740914516095,1.4156631953585683,-7.331537286810177
22,5.73461143738222,1.6831885982765695,-15.251424700578951,4.051422839105651,20.98603613796117,-16.93461329885552
22,0.0802652415961802,-1.9996961839963179,-0.9991336494252049,2.079961425592498,1.079398891021385,1.000562534571113
22,16.72872047523101,12.5841495660537,12.15994595429671,4.144570909177311,4.5687745209343,-0.4242036117569885
22,1.66611818373344,-3.50703283995599,4.04090624443177,5.17315102368943,-2.3747880606983296,7.547939084387759
23,-8.890976810730269,-4.317935638750249,12.03686178782809,-4.5730411719800195,-20.92783859855836,16.35479742657834
23,-3.4071270957342605,-2.6151598828935807,5.277149094969049,-0.7919672128406798,-8.68427619070331,7.89230897786263
23,0.14981098682774885,-1.2862357314322503,-0.30193772018196974,1.4360467182599992,0.4517487070097186,0.9842980112502806
23,-15.09575242688265,-12.86728220512538,0.08874329346189924,-2.22847022175727,-15.184495720344549,12.956025498587278
23,-13.727356752150818,4.62674915425434,2.195586811599431,-18.35410590640516,-15.92294356375025,-2.4311623426549094
23,10.6232847647826,5.15850399835378,3.76219743377179,5.46478076642882,6.861087331010811,-1.39630656458199
23,-8.89593408959647,1.5898500101854198,-2.442383854000774,-10.48578409978189,-6.453550235595696,-4.032233864186194
23,11.02588744349383,22.11200144329764,2.508779383780669,-11.08611399980381,8.517108059713161,-19.60322205951697
23,-1.2430919733366796,-1.475722095811395,5.404272243450079,0.2326301224747152,-6.64736421678676,6.879994339261475
23,5.87675693169721,14.50808816479413,9.36986671479147,-8.631331233096919,-3.4931097830942597,-5.13822145000266
23,-1.742554013138589,6.719875374991141,13.934316476684192,-8.462429388129731,-15.67687048982278,7.21444110169305
24,-13.503288509470341,-15.80158358535769,-18.249192396042005,2.2982950758873497,4.745903886571666,-2.447608810684316
24,-16.01674034767809,-23.59124621728868,-15.86354480823473,7.57450586961059,-0.15319553944335995,7.7277014090539495
24,1.71170438283841,-6.4000623016338505,-7.32909960875126,8.111766684472261,9.04080399158967,-0.9290373071174098
24,-35.52591413948143,-43.81245729205076,-13.272952223949801,8.28654315256933,-22.252961915531632,30.53950506810096
24,-10.82481472576156,-25.82715616770566,-14.774138958241561,15.0023414419441,3.9493242324800013,11.053017209464098
24,-12.404761609295761,-9.05088239481884,-2.5463495372171003,-3.35387921447692,-9.85841207207866,6.50453285760174
24,-21.50740775000033,-20.84827255809362,3.995963043642501,-0.6591351919067101,-25.50337079364283,24.84423560173612
24,-17.13743878236678,-16.44936390330493,2.0322366617191,-0.6880748790618498,-19.16967544408588,18.48160056502403
24,-9.46264899026582,-14.12169094881769,-0.39433419666691005,4.659041958551869,-9.06831479359891,13.72735675215078
24,-27.180386608089,-14.101648453171041,3.5728415742359996,-13.078738154917959,-30.753228182325,17.67449002740704
24,-9.475375593965381,-8.635896044843044,-4.614594104613149,-0.839479549122338,-4.860781489352233,4.021301940229895
2,9.706378692553951,11.39854068954682,1.4400113982448497,-1.69216199699287,8.2663672943091,-9.958529291301971
2,32.46228912764351,20.545234596349342,30.33978502830682,11.91705453129417,2.1225040993366893,9.79455043195748
2,13.80697423248081,15.987262447118049,-2.0420864433249397,-2.1802882146372395,15.849060675805749,-18.02934889044299
2,6.332456982430431,14.44473330260474,14.37062179303694,-8.11227632017431,-8.03816481060651,-0.0741115095678
2,21.3910583955195,29.0327171040373,-5.5727282762516985,-7.6416587085178,26.9637866717712,-34.605445380289
2,24.629769467236102,14.05525255248342,3.452624703960171,10.57451691475268,21.17714476327593,-10.60262784852325
2,3.5143954088178098,4.547654645887709,1.4625163392929097,-1.0332592370698999,2.0518790695249,-3.0851383065948
2,0.7901973004399471,1.4529380458648369,-8.449093126767913,-0.6627407454248897,9.23929042720786,-9.90203117263275
2,16.20545320889831,6.95400773204925,-0.9672980883743603,9.25144547684906,17.17275129727267,-7.92130582042361
2,4.51379102051976,-4.73395840675187,-4.460398345567648,9.24774942727163,8.974189366087408,0.27356006118422194
3,6.038824895306569,2.7498275449449796,13.349759563492928,3.2889973503615897,-7.310934668186359,10.59993201854795
3,-2.9718391456054096,-5.13481975076529,3.6977623344120802,2.16298060515988,-6.66960148001749,8.83258208517737
3,0.674087046073501,6.79352583095185,5.5185173264060605,-6.11943878487835,-4.84443028033256,-1.2750085045457897
3,8.69571012964088,10.44147437140727,13.723471137144001,-1.7457642417663903,-5.027761007503121,3.2819967657367304
3,2.3170801526055396,-3.7645891676776007,4.17278281749815,6.08166932028314,-1.8557026648926103,7.9373719851757505
3,3.105939063958809,-4.353130105760302,-2.9976486217009004,7.459069169719111,6.1035876856597095,1.3554814840594016
3,7.702891199970399,-10.655423689141404,-9.365256178720703,18.358314889111803,17.0681473786911,1.2901675104207015
3,6.55364840301705,8.735284899022721,-5.0919179505545,-2.1816364960056704,11.64556635357155,-13.82720284957722
3,-9.30650042152091,-5.634352062405901,-2.0758462363722705,-3.6721483591150097,-7.23065418514864,3.5585058260336297
4,8.692236986146199,9.398215796086305,5.861115402300001,-0.7059788099401061,2.8311215838461976,-3.5371003937863037
4,8.909270350958302,7.811476945158599,8.417376639479201,1.0977934057997025,0.49189371147910066,0.6058996943206019
4,-1.0231913123318037,-5.724156761064705,-0.21114159506051067,4.700965448732902,-0.812049717271293,5.513015166004195
4,8.025390577402142,5.6593615826482,0.5920061677520003,2.3660289947539415,7.433384409650142,-5.0673554148962
4,5.6920687636380904,-17.406699364785,-11.860966026366697,23.09876812842309,17.553034790004787,5.545733338418302
4,14.420175529896795,4.227602179310992,19.300408909035298,10.192573350585803,-4.880233379138502,15.072806729724306
4,9.510449961346907,-25.034259739863188,19.039665947610203,34.544709701210095,-9.529215986263296,44.07392568747339
4,3.1301539042315056,-7.05302690799509,-18.187345483976998,10.183180812226595,21.317499388208503,-11.134318575981908
4,10.651367120850011,-1.4090258406660041,1.5166377456689872,12.060392961516015,9.134729375181024,2.9256635863349914
5,1.1435892480022498,-6.18928166494411,-9.29328887618568,7.33287091294636,10.43687812418793,-3.1040072112415698
5,-3.0066661840881905,-12.43821423124587,-12.8300591390109,9.43154804715768,9.82339295492271,-0.3918449077650292
5,2.3814986915528,-4.24391257350918,-11.453453112084901,6.62541126506198,13.8349518036377,-7.2095405385757205
5,-17.52123173609106,-9.24055356167684,-17.21157982222756,-8.28067817441422,-0.309651913863501,-7.971026260550719
5,-4.0477690607138,-6.27635418865156,-4.95278264094681,2.2285851279377598,0.9050135802330099,1.32357154770475
5,-12.66804846257592,-15.58471501863245,-17.28299264404981,2.91666655605653,4.61494418147389,-1.6982776254173597
5,-8.89461641934443,-6.69367724213595,-8.7574160583719,-2.20093917720848,-0.13720036097253008,-2.06373881623595
5,-8.02785516613126,-9.22108738303908,-11.62546765510917,1.1932322169078198,3.5976124889779104,-2.4043802720700906
6,-7.10010804071317,-24.6658654020082,-13.457620487539021,17.565757361295027,6.35751244682585,11.20824491446918
6,2.1688036152262598,-26.30927205698994,-7.41623864056732,28.4780756722162,9.58504225579358,18.89303341642262
6,10.331119768551071,-4.873071864520009,6.966016871089324,15.20419163307108,3.365102897461746,11.839088735609334
6,4.4692288557693,-17.66501651888969,-16.0432328308734,22.13424537465899,20.512461686642702,1.62178368801629
6,5.09941959757042,-12.85069284858141,-14.5873408031169,17.95011244615183,19.68676040068732,-1.7366479545354903
6,4.799425161186949,-6.533158190024756,-3.93942491618913,11.332583351211705,8.73885007737608,2.593733273835626
6,-2.9386499540263302,-3.3058496217724382,-5.71548914376957,0.3671996677461079,2.7768391897432396,-2.409639521997132
6,10.968379579321462,-1.888871852079637,-2.5450216266214967,12.8572514314011,13.513401205942959,-0.6561497745418596
7,1.918878440143716,0.496373107646478,-1.6279383726347638,1.422505332497238,3.54681681277848,-2.124311480281242
7,-2.4779916718369,-16.37905640352561,-4.6965740083844505,13.90106473168871,2.2185823365475503,11.682482395141161
7,-3.3041349595973504,-7.0579114969092505,-3.3323125746746705,3.7537765373119,0.028177615077320084,3.72559892223458
7,7.261956295745019,-21.567544127781083,-15.94020449631278,28.8295004235261,23.2021607920578,5.627339631468301
7,-5.35372781288879,-5.2659993454105205,-4.37884710734015,-0.08772846747826968,-0.9748807055486397,0.88715223807037
7,-10.979456296972598,-7.544183974224341,6.977309038418602,-3.4352723227482587,-17.9567653353912,14.521493012642942
7,-0.6454969594841007,-15.4661937587298,-3.6475655992363,14.820696799245699,3.002068639752199,11.8186281594935
7,8.028148325733598,-2.34842036680587,0.30008493244269907,10.376568692539468,7.728063393290899,2.648505299248569
7,-10.4982287368126,-11.456834440549398,-9.508344737231898,0.958605703736799,-0.9898839995807016,1.9484897033175006
7,-2.4227566876366,-16.96705375461814,-4.5619730276398,14.54429706698154,2.1392163400032,12.40508072697834
8,-15.15010721783304,-15.96613399876052,-16.9201910847828,0.8160267809274799,1.7700838669497596,-0.9540570860222797
8,12.19844964602847,-1.8842803678107796,0.21293055926311943,14.08273001383925,11.98551908676535,2.097210927073899
8,7.5949055865437005,-9.560822925690719,-2.2371006880385598,17.15572851223442,9.83200627458226,7.323722237652159
8,-3.5652208534577987,-11.8572890285913,-33.40731565954363,8.292068175133501,29.842094806085832,-21.55002663095233
8,-8.0999688561175,-15.047932403999559,-13.619683588275828,6.947963547882059,5.519714732158329,1.4282488157237303
8,-11.968804940918602,0.0905341628447971,8.679881892584596,-12.0593391037634,-20.6486868335032,8.5893477297398
8,-8.3728440050219,-5.945067167572699,-8.413799663664001,-2.4277768374492013,0.040955658642101156,-2.4687324960913024
8,-10.871168712484899,-7.461790646350799,-1.700973455392699,-3.4093780661340993,-9.1701952570922,5.7608171909581
8,-6.301920754272199,-6.925277614715501,-11.864176254994604,0.6233568604433017,5.562255500722404,-4.938898640279103
8,-10.93531517704514,-23.954749835457438,-23.13084513442544,13.019434658412298,12.195529957380298,0.8239047010319993
9,-21.8324695947936,-17.70964060199644,-13.343234321326669,-4.122828992797159,-8.48923527346693,4.3664062806697705
9,-24.7574355920727,-21.37857946524525,-6.94457379265904,-3.3788561268274497,-17.81286179941366,14.43400567258621
9,-8.28324719083277,-7.384421278650359,-4.00446014731012,-0.89882591218241,-4.27878704352265,3.3799611313402402
9,-10.04483395411486,-10.210546527436382,-9.74972886959598,0.1657125733215199,-0.29510508451888007,0.46081765784039996
9,-16.2127786267463,-14.34394164959252,-0.02242873384027977,-1.86883697715378,-16.19034989290602,14.32151291575224
9,-15.39855224110268,-11.3673624156631,0.23675674277609993,-4.031189825439579,-15.63530898387878,11.6041191584392
9,-10.66940917729254,-16.781646381035472,-5.9709014110106615,6.1122372037429304,-4.698507766281878,10.810744970024809
9,2.65079151548205,-8.37372419827171,-5.8138193039704245,11.024515713753761,8.464610819452474,2.559904894301286
