0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.056,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.068,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.088,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.122,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.139,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.155,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.172,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.188,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.205,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.222,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.239,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.260,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.289,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.306,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.333,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.365,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.388,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.406,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.424,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.439,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.456,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.472,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.488,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.505,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.523,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.539,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.555,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.572,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.592,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.609,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.626,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.640,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.656,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.672,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.689,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.706,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.722,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.739,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.755,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.772,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.789,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.805,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.822,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.838,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.856,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.872,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.889,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.905,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.922,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.939,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.955,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.972,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.989,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.005,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.022,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.038,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.055,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.072,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.088,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.105,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.123,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.139,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
