0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.012,2,384,-165,0,-381,384,508,508,0,-499,508,0,0,0,0,0,4,
0.029,3,128,-1,0,-100,32,4,3,0,-2,14,0,0,0,0,0,6,
0.045,4,-1,4,0,2,-3,0,0,0,0,8,0,0,0,0,0,6,
0.062,5,0,1,0,2,-5,-2,0,0,4,7,0,0,0,0,0,7,
0.079,6,-1,2,0,1,-2,0,0,0,1,7,0,0,0,0,0,6,
0.095,7,0,2,0,2,-3,0,0,0,0,6,0,0,0,0,0,6,
0.112,8,0,3,0,1,-1,3,0,0,0,5,0,0,0,0,0,6,
0.129,9,3,0,0,0,-3,3,0,0,2,6,0,0,0,0,0,7,
0.145,10,4,-2,0,0,-1,2,0,0,2,4,0,0,0,0,0,6,
0.162,11,3,-3,0,0,-3,3,0,0,1,6,0,0,0,0,0,6,
0.179,12,4,-1,0,-3,-1,1,0,0,-1,7,0,0,0,0,0,6,
0.195,13,1,3,0,-1,-1,1,0,0,-4,5,0,0,0,0,0,6,
0.212,14,0,3,0,-3,-2,0,0,0,-6,13,0,0,0,0,0,7,
0.229,15,0,1,0,-3,-1,-1,0,0,-2,11,0,0,0,0,0,6,
0.245,16,0,-1,0,-2,-1,0,0,0,0,8,0,0,0,0,0,6,
0.262,17,0,-3,0,-1,-2,0,0,0,5,7,0,0,0,0,0,8,
0.279,18,0,-3,0,-4,0,1,0,0,1,5,0,0,0,0,0,6,
0.295,19,0,-1,0,-1,-2,0,0,0,1,5,0,0,0,0,0,6,
0.312,20,-2,0,0,-2,0,0,0,0,-1,9,0,0,0,0,0,6,
0.329,21,0,1,0,-2,1,0,0,0,-3,12,0,0,0,0,0,7,
0.345,22,2,0,0,-1,0,0,0,0,0,10,0,0,0,0,0,6,
0.362,23,5,0,0,0,1,4,0,0,0,10,0,0,0,0,0,6,
0.379,24,2,-1,0,0,0,5,0,0,1,7,0,0,0,0,0,6,
0.396,25,5,-1,0,0,0,5,0,0,1,6,0,0,0,0,0,6,
0.412,26,5,0,0,0,3,2,0,0,3,6,0,0,0,0,0,7,
0.429,27,3,1,0,0,2,2,0,0,1,6,0,0,0,0,0,6,
0.446,28,1,2,0,0,0,1,0,0,0,7,0,0,0,0,0,6,
0.462,29,0,2,0,1,0,0,1,0,0,10,0,0,0,0,0,6,
0.479,30,-1,0,0,0,2,-1,0,0,-1,12,0,0,0,0,0,6,
0.496,31,-2,0,0,0,2,-1,0,0,-1,13,0,0,0,0,0,8,
0.512,32,-1,0,0,0,0,-1,0,0,0,12,0,0,0,0,0,6,
0.529,33,-1,1,0,-1,1,-1,0,0,2,15,0,0,0,0,0,7,
