0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.012,2,256,-254,-254,256,0,381,381,381,381,0,0,0,0,0,0,3,
0.029,3,195,-215,-145,255,0,130,139,131,130,0,0,0,0,0,0,7,
0.046,4,0,0,-1,0,0,0,1,2,0,0,0,0,0,0,0,6,
0.062,5,0,-1,0,0,0,0,3,2,0,0,0,0,0,0,0,6,
0.079,6,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,6,
0.096,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,
0.112,8,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,7,
0.129,9,0,0,2,0,0,4,4,0,0,0,0,0,0,0,0,6,
0.146,10,0,0,0,0,0,2,6,3,0,0,0,0,0,0,0,6,
0.162,11,-1,-2,1,0,0,-1,6,3,0,0,0,0,0,0,0,8,
0.179,12,3,0,0,0,0,-2,6,0,0,0,0,0,0,0,0,6,
0.196,13,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,
0.212,14,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,
0.229,15,5,-1,-3,0,0,4,1,4,0,0,0,0,0,0,0,7,
0.246,16,4,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,6,
0.262,17,4,0,-1,0,0,-3,0,0,0,0,0,0,0,0,0,6,
0.279,18,1,-2,0,0,0,-1,-1,2,0,0,0,0,0,0,0,6,
0.296,19,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,
0.312,20,7,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,
0.329,21,6,-1,1,0,0,-2,0,0,0,0,0,0,0,0,0,6,
0.346,22,5,1,1,0,0,-4,-1,0,0,0,0,0,0,0,0,6,
0.362,23,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,6,
0.379,24,6,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,
0.396,25,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,
0.412,26,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,6,
0.429,27,8,1,0,0,0,-2,1,0,0,0,0,0,0,0,0,7,
0.446,28,5,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,6,
0.462,29,6,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,6,
0.479,30,7,0,-1,0,0,0,1,-1,0,0,0,0,0,0,0,6,
0.496,31,5,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,6,
0.512,32,5,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,7,
0.529,33,2,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,6,
0.546,34,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,
0.563,35,-3,3,1,0,0,1,3,2,0,0,0,0,0,0,0,6,
0.579,36,-4,2,3,0,0,0,8,6,0,0,0,0,0,0,0,7,
0.596,37,-5,2,3,0,0,-1,10,6,0,0,0,0,0,0,0,6,
0.613,38,-2,3,2,0,0,-1,10,6,0,0,0,0,0,0,0,6,
0.629,39,-6,4,7,0,0,-4,4,1,0,0,0,0,0,0,0,8,
0.646,40,-3,3,4,0,0,-2,1,-4,0,0,0,0,0,0,0,6,
0.663,41,-2,3,1,1,0,0,3,-3,0,0,0,0,0,0,0,6,
0.679,42,-1,2,3,0,0,0,4,-3,0,0,0,0,0,0,0,6,
0.696,43,-3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,7,
0.713,44,0,-2,0,0,0,0,6,1,0,0,0,0,0,0,0,6,
0.729,45,3,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,6,
0.746,46,1,-4,0,0,0,3,2,0,0,0,0,0,0,0,0,6,
0.763,47,1,0,-2,0,0,0,0,3,0,0,0,0,0,0,0,6,
0.779,48,3,-3,0,0,0,0,-1,4,0,0,0,0,0,0,0,7,
0.796,49,4,-2,-1,0,0,0,2,0,0,0,0,0,0,0,0,6,
0.813,50,3,-2,-1,0,0,0,1,0,0,0,0,0,0,0,0,6,
0.829,51,3,0,-1,0,0,4,0,0,0,0,0,0,0,0,0,6,
0.846,52,2,-3,-1,0,0,3,0,-1,0,0,0,0,0,0,0,6,
0.863,53,4,-1,0,0,0,2,4,0,0,0,0,0,0,0,0,8,
0.879,54,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,6,
0.896,55,1,0,-1,1,0,1,1,2,0,0,0,0,0,0,0,7,
0.913,56,6,0,0,0,0,2,3,2,0,0,0,0,0,0,0,6,
0.929,57,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,6,
0.946,58,5,1,0,0,0,4,-1,-1,0,0,0,0,0,0,0,6,
0.963,59,4,1,0,0,0,5,4,0,0,0,0,0,0,0,0,6,
0.979,60,0,0,1,0,0,6,4,1,0,0,0,0,0,0,0,7,
0.996,61,1,-2,1,0,0,8,4,2,0,0,0,0,0,0,0,10,
1.013,62,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
1.029,63,7,0,1,0,0,3,9,0,0,0,0,0,0,0,0,6,
1.046,64,4,0,2,0,0,1,7,-1,0,0,0,0,0,0,0,6,
1.063,65,2,-1,3,0,0,6,1,-3,0,0,0,0,0,0,0,7,
1.079,66,0,0,2,0,0,7,1,0,0,0,0,0,0,0,0,6,
1.096,67,3,0,2,0,0,4,0,0,0,0,0,0,0,0,0,8,
1.113,68,4,0,1,0,0,-2,-1,0,0,0,0,0,0,0,0,6,
